PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
887,4186,4186,poc,4900,8858,3958,5,0.513840024,0.182688524,1
888,4186,4186,poc,6965,11033,4068,5,0.841459909,0.36950612,1
889,4186,4186,poc,5225,8929,4021,6,0.774757792,0.326411121,1
890,4186,4186,poc,7328,11432,4104,5,0.81022997,0.350160366,1
891,4186,4186,poc,4890,9152,4471,6,0.653394776,0.255857248,1
894,4186,4186,poc,2895,2895,0,5,1.04046654,0.504465743,1
896,4186,4186,poc,1327,1937,610,5,0.901209828,0.402456885,1
898,4186,4186,poc,2847,2847,0,3,1.032670423,0.503841324,1
927,4186,4186,poc,5237,7566,2329,5,0.902355831,0.407848942,1
928,4186,4186,poc,6432,10823,4391,6,0.821316653,0.354984888,1
929,4186,4186,poc,6552,11753,5201,6,0.746984891,0.309741628,1
930,4186,4186,poc,6771,11809,5038,5,0.718409216,0.293905758,1
931,4186,4186,poc,7374,12126,4752,5,0.75307019,0.3152713,1
932,4186,4186,poc,8244,12350,4106,6,0.863069161,0.382644894,1
933,4186,4186,poc,5006,8235,3229,5,0.728285496,0.299809466,1
934,4186,4186,poc,7027,11131,4104,5,0.788483837,0.336628713,1
935,4186,4186,poc,5392,10256,5023,6,0.657316547,0.257665443,1
936,4186,4186,poc,7060,11547,4487,6,0.815812055,0.352487499,1
937,4186,4186,poc,7284,11389,4105,5,0.807553684,0.348426139,1
938,4186,4186,poc,5164,9830,4901,6,0.614834196,0.234321353,1
939,4186,4186,poc,7633,11717,4084,6,0.87875572,0.392490829,1
940,4186,4186,poc,5285,9330,4045,5,0.577085051,0.21591912,1
941,4186,4186,poc,6495,11255,4760,6,0.758934202,0.317561375,1
942,4186,4186,poc,8245,12349,4104,6,0.863400249,0.382854846,1
943,4186,4186,poc,5973,10079,4799,5,0.679556332,0.272091461,1
944,4186,4186,poc,5662,10508,4846,6,0.700627163,0.283112472,1
945,4186,4186,poc,8215,12350,4135,6,0.858996162,0.380026176,1
946,4186,4186,poc,6792,10897,4105,5,0.769215638,0.324895591,1
947,4186,4186,poc,5115,10263,5148,6,0.577640373,0.214539681,1
948,4186,4186,poc,7265,11776,4511,6,0.81025066,0.349034418,1
949,4186,4186,poc,7193,11298,4105,5,0.801302717,0.344407261,1
950,4186,4186,poc,5288,10274,5151,5,0.575997836,0.214963784,1
951,4186,4186,poc,6886,11363,4477,6,0.817298907,0.353098508,1
952,4186,4186,poc,7989,12094,4105,5,0.849573792,0.374871343,1
953,4186,4186,poc,6099,10461,5005,5,0.687946315,0.277118914,1
954,4186,4186,poc,5561,10382,4821,6,0.705304284,0.28559294,1
955,4186,4186,poc,8153,12350,4197,6,0.850003408,0.374269605,1
956,4186,4186,poc,6689,10794,4105,5,0.760168814,0.319269507,1
957,4186,4186,poc,5510,10917,5407,5,0.580944916,0.217525249,1
958,4186,4186,poc,6506,11226,4720,5,0.761245868,0.319865852,1
959,4186,4186,poc,8246,12350,4104,6,0.863347,0.382823791,1
960,4186,4186,poc,5816,9921,4105,5,0.6565835,0.259264333,1
961,4186,4186,poc,5634,10665,5031,5,0.651210816,0.255988554,1
962,4186,4186,poc,8212,12350,4138,6,0.858570043,0.379752617,1
963,4186,4186,poc,6567,10672,4105,5,0.748245573,0.31231418,1
964,4186,4186,poc,7523,12939,5416,5,0.798700635,0.343147208,1
965,4186,4186,poc,1248,2340,1695,5,0.986107997,0.460712,1
971,4186,4186,poc,5288,8769,3481,5,0.714164452,0.29125517,1
972,4186,4186,poc,6381,10567,4186,6,0.849202782,0.373390131,1
973,4186,4186,poc,6426,10531,4105,5,0.734199638,0.303742799,1
974,4186,4186,poc,5935,10053,4118,6,0.83992418,0.367353112,1
975,4186,4186,poc,5286,9385,4099,5,0.562404001,0.20832889,1
976,4186,4186,poc,7212,11200,3988,6,0.888681712,0.398843727,1
977,4186,4186,poc,4994,8929,3935,5,0.54545841,0.198761083,1
978,4186,4186,poc,7589,11655,4066,6,0.880459559,0.393491696,1
979,4186,4186,poc,5010,8864,4543,6,0.576033705,0.213430672,1
980,4186,4186,poc,4776,8854,4078,5,0.600189227,0.228153256,1
986,4186,4186,poc,5410,6985,1575,6,0.986453912,0.463416757,1
987,4186,4186,poc,4960,8942,3982,5,0.52193895,0.186866956,1
988,4186,4186,poc,7470,11529,4059,5,0.873779565,0.390291046,1
989,4186,4186,poc,4954,8683,4369,6,0.62757925,0.240625443,1
990,4186,4186,poc,7617,11717,4100,5,0.855108229,0.378567303,1
991,4186,4186,poc,5292,8532,3811,6,0.807822334,0.346264459,1
992,4186,4186,poc,2067,4118,2051,3,0.081172268,0.018237613,1
993,4186,4186,poc,3723,5775,2052,5,0.820602524,0.355236582,1
994,4186,4186,poc,5030,6492,1462,5,1.004191738,0.47817605,1
995,4186,4186,poc,2065,4201,2395,3,0.07858514,0.017887805,1
996,4186,4186,poc,5865,7917,2052,5,0.955331609,0.444507645,1
997,4186,4186,poc,3289,5658,2597,5,0.735307018,0.302970618,1
998,4186,4186,poc,3554,7009,3455,5,0.487210437,0.169481207,1
999,4186,4186,poc,5828,8233,2405,6,0.923336301,0.421094835,1
1000,4186,4186,poc,4341,6394,2053,5,0.881855459,0.394919335,1
1008,4186,4186,poc,872,872,0,3,1.037649382,0.504555593,1
1009,4186,4186,poc,4344,7044,2700,5,0.810218439,0.349207108,1
1010,4186,4186,poc,6064,9733,3669,5,0.880760409,0.394509608,1
1011,4186,4186,poc,6181,8893,3122,6,0.950200109,0.439338224,1
1012,4186,4186,poc,5226,8397,3171,6,0.771578054,0.32373642,1
1013,4186,4186,poc,5619,9714,4095,5,0.65884784,0.26018823,1
1014,4186,4186,poc,615,2479,1864,5,0.103393089,0.022277387,1
1019,4186,4186,poc,5368,7417,2049,5,0.93849385,0.432909056,1
1020,4186,4186,poc,2126,2939,1006,5,1.029584011,0.492903147,1
1033,4186,4186,poc,5109,6107,998,6,1.018143448,0.486245876,1
1034,4186,4186,poc,4807,8455,3648,6,0.590665232,0.221151104,1
1035,4186,4186,poc,5960,8012,2052,6,0.973368192,0.454769117,1
1046,4186,4186,poc,3383,5436,2053,5,0.77028054,0.323852225,1
1047,4186,4186,poc,7065,11032,3967,6,0.878177461,0.392086152,1
1048,4186,4186,poc,2397,2398,1,5,1.041621076,0.504562114,1
1055,4186,4186,poc,1782,2639,857,5,0.883073515,0.391845251,1
1056,4186,4186,poc,1100,1100,0,3,1.031066751,0.503616529,1
1091,4186,4186,poc,1344,2389,1045,5,0.572926941,0.208289045,1
1094,4186,4186,poc,3060,3060,0,3,1.033075357,0.503898501,1
1096,4186,4186,poc,693,1075,382,5,0.843645575,0.359034584,1
1098,4186,4186,poc,3154,3154,0,3,1.032255998,0.503782979,1
1100,4186,4186,poc,328,653,325,3,0.104910881,0.024148572,1
1102,4186,4186,poc,1832,1832,0,5,1.044679729,0.504885252,1
1104,4186,4186,poc,2285,2285,0,4,1.038269356,0.50435099,1
1107,4186,4186,poc,1808,1808,0,5,1.045177882,0.504949732,1
1108,4186,4186,poc,837,837,0,3,1.030696157,0.503564959,1
1109,4186,4186,poc,116,116,0,2,1,0.5,1
1110,4186,4186,poc,657,1391,734,5,0.262206559,0.068067876,1
1112,4186,4186,poc,3280,3280,0,3,1.033367416,0.503939805,1
1114,4186,4186,poc,1130,1531,401,5,0.963710026,0.444438875,1
1116,4186,4186,poc,1701,3388,1687,3,0.075969588,0.017490835,1
1118,4186,4186,poc,2995,2995,0,5,1.03932853,0.504317435,1
1120,4186,4186,poc,1031,1591,560,5,0.841860496,0.361757393,1
1122,4186,4186,poc,4198,7956,3758,5,0.354914975,0.109034657,1
1123,4186,4186,poc,4962,9066,4104,5,0.536907786,0.194730685,1
1124,4186,4186,poc,6512,10491,3979,5,0.843277309,0.370945932,1
1125,4186,4186,poc,6062,9070,3141,6,0.931755277,0.426694158,1
1126,4186,4186,poc,4911,8235,3324,6,0.694676174,0.27905253,1
1127,4186,4186,poc,5860,9964,4104,5,0.662611707,0.262715233,1
1128,4186,4186,poc,6555,10302,3747,5,0.890485,0.401077177,1
1129,4186,4186,poc,6180,8552,2706,6,0.959335965,0.445310532,1
1130,4186,4186,poc,5916,8234,2318,6,0.935839923,0.429530024,1
1131,4186,4186,poc,4645,8235,3590,5,0.566451955,0.210034266,1
1132,4186,4186,poc,5544,9648,4104,5,0.611058133,0.234173444,1
1133,4186,4186,poc,6325,10192,3867,5,0.860709885,0.381533506,1
1134,4186,4186,poc,6181,8977,2905,6,0.947671169,0.437808608,1
1135,4186,4186,poc,6070,8234,2164,6,0.954895179,0.442544587,1
1136,4186,4186,poc,5314,8234,2920,6,0.823307576,0.356232782,1
1137,4186,4186,poc,4941,9045,4104,5,0.474461338,0.164139968,1
1138,4186,4186,poc,6318,10359,4041,5,0.814570028,0.352633957,1
1139,4186,4186,poc,6251,9415,3164,6,0.93658215,0.430259448,1
1140,4186,4186,poc,5887,8234,2347,6,0.931893085,0.426858769,1
1141,4186,4186,poc,4613,8235,3622,5,0.548089109,0.200538908,1
1142,4186,4186,poc,5822,9926,4104,5,0.657099454,0.259562781,1
1143,4186,4186,poc,6450,10223,3773,5,0.884255785,0.396850351,1
1144,4186,4186,poc,6074,8669,2924,6,0.943819787,0.434954083,1
1145,4186,4186,poc,5885,8234,2349,6,0.93161644,0.426671835,1
1146,4186,4186,poc,4519,8235,3716,5,0.489704663,0.171316176,1
1147,4186,4186,poc,5698,9802,4104,5,0.63814393,0.248831344,1
1148,4186,4186,poc,6373,10167,3794,5,0.871264101,0.388739196,1
1149,4186,4186,poc,6095,8849,2955,6,0.941694279,0.433420165,1
1150,4186,4186,poc,5868,8234,2366,6,0.92924139,0.425068589,1
1151,4186,4186,poc,4627,8235,3608,5,0.556224449,0.204727864,1
1152,4186,4186,poc,5883,7935,2052,5,0.955781504,0.444863344,1
1168,4186,4186,poc,4139,4415,276,6,1.041874032,0.502850539,1
1169,4186,4186,poc,6375,10480,4105,5,0.727981419,0.300382876,1
1170,4186,4186,poc,5431,10106,4675,6,0.684565345,0.273584804,1
1171,4186,4186,poc,8246,12350,4104,6,0.863347,0.382823791,1
1172,4186,4186,poc,5273,9378,4105,5,0.55762788,0.20584204,1
1173,4186,4186,poc,7218,11206,3988,6,0.887301635,0.397951174,1
1174,4186,4186,poc,6371,10476,4105,5,0.727559538,0.300128042,1
1175,4186,4186,poc,5206,10110,4904,5,0.604608668,0.230346836,1
1176,4186,4186,poc,8036,12140,4104,5,0.851548665,0.376207886,1
1177,4186,4186,poc,5692,10006,4815,5,0.631336814,0.245042666,1
1178,4186,4186,poc,6791,10788,3997,6,0.880503415,0.393562454,1
1179,4186,4186,poc,5939,10044,4105,5,0.674975672,0.269435432,1
1180,4186,4186,poc,5855,10542,4687,6,0.724758906,0.297200104,1
1181,4186,4186,poc,7908,12012,4104,5,0.844697557,0.372009009,1
1182,4186,4186,poc,4943,9275,4775,5,0.504179189,0.177869326,1
1183,4186,4186,poc,7544,11647,4103,6,0.876174958,0.390691198,1
1184,4186,4186,poc,5783,9888,4105,5,0.651451707,0.256347696,1
1185,4186,4186,poc,6344,10697,4353,6,0.81592976,0.352231339,1
1186,4186,4186,poc,7202,11306,4104,5,0.801851819,0.344759829,1
1187,4186,4186,poc,4915,9801,4972,6,0.525452125,0.187672594,1
1188,4186,4186,poc,7741,11828,4087,6,0.875691417,0.390692003,1
1189,4186,4186,poc,5456,8234,2778,6,0.856617832,0.377341246,1
1190,4186,4186,poc,7205,11309,4104,5,0.802187382,0.344970592,1
1191,4186,4186,poc,4862,9690,4907,6,0.529014088,0.189613813,1
1192,4186,4186,poc,7826,11937,4111,6,0.871923249,0.388052752,1
1193,4186,4186,poc,5816,9921,4105,5,0.6565835,0.259264333,1
1194,4186,4186,poc,6538,10664,4126,6,0.860966112,0.380684375,1
1195,4186,4186,poc,7071,11176,4105,5,0.791942981,0.338823539,1
1196,4186,4186,poc,4911,9410,4514,5,0.651058285,0.255705619,1
1197,4186,4186,poc,7615,11719,4104,5,0.82838453,0.361598721,1
1198,4186,4186,poc,4897,9479,4865,5,0.497892377,0.174761335,1
1199,4186,4186,poc,7562,11643,4081,5,0.871868172,0.389242433,1
1200,4186,4186,poc,5378,9577,4768,5,0.577597186,0.21621131,1
1201,4186,4186,poc,6923,11102,4179,6,0.861508553,0.3810302,1
1202,4186,4186,poc,6433,10538,4105,5,0.735084709,0.304275768,1
1203,4186,4186,poc,5238,10048,4810,5,0.620231529,0.239050062,1
1204,4186,4186,poc,8097,12201,4104,5,0.854476009,0.378174118,1
1205,4186,4186,poc,5385,9639,4791,5,0.577992306,0.216163373,1
1206,4186,4186,poc,7083,11095,4012,6,0.886439132,0.397592803,1
1207,4186,4186,poc,5477,9582,4105,5,0.599627864,0.227916479,1
1208,4186,4186,poc,6298,10191,3893,5,0.854048535,0.37770067,1
1226,4186,4186,poc,3764,6221,2457,5,0.722924504,0.295438581,1
1227,4186,4186,poc,7237,11059,3822,6,0.894422055,0.402762493,1
1228,4186,4186,poc,4717,8634,3917,6,0.479576564,0.16488331,1
1229,4186,4186,poc,7851,11951,4100,6,0.872915527,0.388719296,1
1230,4186,4186,poc,4910,8979,4069,5,0.478643652,0.166062158,1
1231,4186,4186,poc,7521,11606,4085,6,0.876588389,0.39127851,1
1232,4186,4186,poc,4627,8475,3848,6,0.47800089,0.163863343,1
1233,4186,4186,poc,7989,12091,4102,5,0.866488381,0.385726379,1
1234,4186,4186,poc,5368,9491,4723,5,0.577043153,0.216147002,1
1235,4186,4186,poc,6817,11112,4295,6,0.839579988,0.367053699,1
1236,4186,4186,poc,1248,1249,1,5,1.045119385,0.504780446,1
1241,4186,4186,poc,3446,4875,1429,5,0.92252538,0.42030411,1
