PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
33,6936,6936,bash,9,18,9,4,1.6577427265048887,0.6172839506172839,0
33,6960,6960,bash,46,61,15,3,0.7052910530145211,0.2637051039697542,0
34,6960,6960,sysbench,7,20,13,3,1.4488156357251847,0.6122448979591837,0
902,2238,2248,node,1,1,0,1,0.0,0.0,0
964,6919,6923,docker,1,1,0,1,0.0,0.0,0
