PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
122,6243,6243,poc,976,979,3,11,0.938068871,0.308090903,1
123,6243,6243,poc,1083,1083,0,5,0.904732269,0.326368982,1
124,6243,6243,poc,1140,1140,0,5,0.907537221,0.327829427,1
125,6243,6243,poc,1156,1156,0,3,0.889519108,0.325912046,1
126,6243,6243,poc,1306,1306,0,5,0.903749754,0.326887744,1
127,6243,6243,poc,1372,1372,0,3,0.8873087,0.324796641,1
128,6243,6243,poc,1446,1446,0,3,0.889258798,0.325743358,1
129,6243,6243,poc,1536,1536,0,3,0.886784218,0.324675666,1
130,6243,6243,poc,1612,1612,0,5,0.903094596,0.327406128,1
131,6243,6243,poc,1640,1640,0,3,0.887465614,0.324950178,1
132,6243,6243,poc,1680,1680,0,3,0.886393413,0.324452948,1
133,6243,6243,poc,1689,1689,0,3,0.88697032,0.324708235,1
134,6243,6243,poc,1736,1736,0,3,0.887174764,0.32479122,1
135,6243,6243,poc,1657,1657,0,3,0.888980457,0.32562793,1
136,6243,6243,poc,1567,1567,0,4,0.895670872,0.32622156,1
137,6243,6243,poc,1508,1508,0,3,0.889361761,0.32589848,1
138,6243,6243,poc,1374,1374,0,3,0.886458001,0.324402662,1
139,6243,6243,poc,1489,1489,0,3,0.886538385,0.324577684,1
140,6243,6243,poc,1503,1503,0,3,0.887457559,0.324935403,1
141,6243,6243,poc,1431,1431,0,3,0.886707591,0.32458866,1
142,6243,6243,poc,1475,1475,0,3,0.89010635,0.326190405,1
143,6243,6243,poc,1527,1527,0,3,0.886423797,0.324430498,1
144,6243,6243,poc,1380,1380,0,3,0.888132149,0.3252636,1
145,6243,6243,poc,1524,1524,0,3,0.887572229,0.324962455,1
146,6243,6243,poc,1447,1447,0,3,0.890855126,0.32652453,1
147,6243,6243,poc,1450,1450,0,3,0.887643901,0.324995006,1
148,6243,6243,poc,1458,1458,0,3,0.886427841,0.324472519,1
149,6243,6243,poc,1305,1305,0,4,0.896178473,0.326106176,1
150,6243,6243,poc,1465,1465,0,3,0.887888763,0.325135529,1
151,6243,6243,poc,1478,1478,0,3,0.88891784,0.325639373,1
152,6243,6243,poc,1509,1509,0,3,0.885132317,0.323858484,1
153,6243,6243,poc,1451,1451,0,3,0.889239687,0.32577547,1
154,6243,6243,poc,1510,1510,0,3,0.889136637,0.325611157,1
155,6243,6243,poc,1426,1426,0,3,0.886422553,0.324513296,1
156,6243,6243,poc,1470,1470,0,3,0.887872938,0.325169142,1
157,6243,6243,poc,1495,1495,0,3,0.890578494,0.326382032,1
158,6243,6243,poc,1516,1516,0,3,0.884631629,0.323574919,1
159,6243,6243,poc,1521,1521,0,3,0.886541759,0.324537345,1
160,6243,6243,poc,1518,1518,0,3,0.889878766,0.326031409,1
161,6243,6243,poc,1477,1477,0,3,0.889313629,0.325822852,1
162,6243,6243,poc,1449,1449,0,3,0.888047031,0.325181785,1
163,6243,6243,poc,1502,1502,0,3,0.887846384,0.325115558,1
164,6243,6243,poc,1483,1483,0,3,0.88694459,0.324724945,1
165,6243,6243,poc,1461,1461,0,3,0.887214758,0.324878509,1
166,6243,6243,poc,1451,1451,0,3,0.887241167,0.324808433,1
167,6243,6243,poc,1457,1457,0,3,0.886828357,0.324658042,1
168,6243,6243,poc,1463,1463,0,3,0.890949156,0.326500711,1
169,6243,6243,poc,1562,1562,0,3,0.885037048,0.323839557,1
170,6243,6243,poc,1472,1472,0,3,0.88933353,0.325791588,1
171,6243,6243,poc,1386,1386,0,3,0.887691649,0.325103228,1
172,6243,6243,poc,1531,1531,0,3,0.887064665,0.324676904,1
173,6243,6243,poc,1471,1471,0,3,0.887475695,0.324985061,1
174,6243,6243,poc,1463,1463,0,3,0.890949156,0.326500711,1
175,6243,6243,poc,1440,1440,0,3,0.8850728,0.323873457,1
176,6243,6243,poc,1368,1368,0,3,0.888713194,0.325547818,1
177,6243,6243,poc,1338,1338,0,4,0.895218361,0.325779205,1
178,6243,6243,poc,1485,1485,0,3,0.890620662,0.326323164,1
179,6243,6243,poc,1496,1496,0,3,0.886031168,0.324288119,1
180,6243,6243,poc,1495,1495,0,3,0.886421394,0.324468854,1
181,6243,6243,poc,1471,1471,0,3,0.8897311,0.325975892,1
182,6243,6243,poc,1457,1457,0,3,0.886828357,0.324658042,1
183,6243,6243,poc,1483,1483,0,3,0.88694459,0.324724945,1
184,6243,6243,poc,1528,1528,0,3,0.890110356,0.3261261,1
