PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
3606,1548868,1549459,connection,1,1,0,1,0,0,0
3647,1548868,1549117,connection,1,1,0,1,0,0,0
3709,1548868,1549456,connection,1,1,0,1,0,0,0
3748,1548868,1549463,connection,1,1,0,1,0,0,0
3788,1548868,1549517,connection,1,1,0,1,0,0,0
3823,1548868,1549509,connection,1,1,0,1,0,0,0
3860,1548868,1549115,connection,1,1,0,1,0,0,0
3889,1548868,1549514,connection,1,1,0,1,0,0,0
3957,1548868,1549115,connection,1,1,0,1,0,0,0
3969,1548868,1549518,connection,1,1,0,1,0,0,0
3991,1548868,1549513,connection,1,1,0,1,0,0,0
4009,1548868,1549115,connection,1,1,0,1,0,0,0
4013,1548868,1549510,connection,1,1,0,1,0,0,0
4018,1548868,1549516,connection,1,1,0,1,0,0,0
4111,1548868,1549117,connection,1,1,0,1,0,0,0
4255,1548868,1549512,connection,1,1,0,1,0,0,0
4259,1548868,1549507,connection,1,1,0,1,0,0,0
4265,1548868,1549457,connection,1,1,0,1,0,0,0
4274,1548868,1549513,connection,1,1,0,1,0,0,0
4431,1548868,1549509,connection,1,1,0,1,0,0,0
4460,1548868,1549517,connection,1,1,0,1,0,0,0
4527,1548868,1549507,connection,1,1,0,1,0,0,0
4589,1548868,1549509,connection,1,1,0,1,0,0,0
4665,1548868,1549106,connection,1,1,0,1,0,0,0
4765,1548868,1549513,connection,1,1,0,1,0,0,0
4769,1548868,1549507,connection,1,1,0,1,0,0,0
4792,1548868,1549509,connection,1,1,0,1,0,0,0
4920,1548868,1549519,connection,1,1,0,1,0,0,0
4969,1548868,1549459,connection,1,1,0,1,0,0,0
5080,1548868,1549517,connection,1,1,0,1,0,0,0
5151,1548868,1549512,connection,1,1,0,1,0,0,0
5198,1548868,1549517,connection,1,1,0,1,0,0,0
5241,1548868,1549521,connection,1,1,0,1,0,0,0
5248,1548868,1549115,connection,1,1,0,1,0,0,0
5324,1548868,1549512,connection,1,1,0,1,0,0,0
5331,1548868,1549512,connection,1,1,0,1,0,0,0
5339,1548868,1549512,connection,1,1,0,1,0,0,0
5354,1548868,1549516,connection,1,1,0,1,0,0,0
5375,1548868,1549111,connection,1,1,0,1,0,0,0
5402,1548868,1549510,connection,1,1,0,1,0,0,0
5460,1548868,1549516,connection,1,1,0,1,0,0,0
5475,1548868,1549117,connection,1,1,0,1,0,0,0
5518,1548868,1549456,connection,1,1,0,1,0,0,0
5523,1548868,1549520,connection,1,1,0,1,0,0,0
5532,1548868,1549512,connection,1,1,0,1,0,0,0
5540,1548868,1549513,connection,1,1,0,1,0,0,0
5566,1548868,1549117,connection,1,1,0,1,0,0,0
5587,1548868,1549521,connection,1,1,0,1,0,0,0
5710,1548868,1549515,connection,1,1,0,1,0,0,0
5724,1548868,1549456,connection,1,1,0,1,0,0,0
