PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
8486,30697,30719,Thread-5,5,70,65,1,0,0,0
8487,30697,30719,Thread-5,3,56,53,1,0,0,0
8488,30697,30719,Thread-5,6,102,96,1,0,0,0
8489,30697,30719,Thread-5,4,58,56,1,0,0,0
8503,30697,30714,Thread-7,2,32,30,1,0,0,0
8505,30697,30714,Thread-7,1,77,76,1,0,0,0
8506,30697,30714,Thread-7,1,84,83,1,0,0,0
8507,30697,30714,Thread-7,1,105,104,1,0,0,0
8508,30697,30714,Thread-7,5,96,91,1,0,0,0
8518,30697,30717,Thread-2,5,47,42,1,0,0,0
8519,30697,30717,Thread-2,1,136,135,1,0,0,0
8520,30697,30717,Thread-2,6,136,130,1,0,0,0
8521,30697,30717,Thread-2,3,119,118,1,0,0,0
8522,30697,30717,Thread-2,4,45,43,1,0,0,0
8536,30697,30713,Thread-6,3,143,140,1,0,0,0
8537,30697,30713,Thread-6,4,78,74,1,0,0,0
8538,30697,30713,Thread-6,5,48,43,1,0,0,0
8539,30697,30713,Thread-6,4,103,99,1,0,0,0
8540,30697,30713,Thread-6,4,109,105,1,0,0,0
8549,30697,30715,Thread-9,5,116,111,1,0,0,0
8550,30697,30715,Thread-9,2,135,133,1,0,0,0
8551,30697,30715,Thread-9,4,115,111,1,0,0,0
8552,30697,30715,Thread-9,4,118,114,1,0,0,0
8568,30697,30713,Thread-6,5,93,88,1,0,0,0
8569,30697,30713,Thread-6,4,99,98,1,0,0,0
8570,30697,30713,Thread-6,9,126,117,1,0,0,0
8571,30697,30713,Thread-6,8,138,132,1,0,0,0
8572,30697,30713,Thread-6,4,27,24,1,0,0,0
8601,30697,30713,Thread-6,1,1,0,1,0,0,0
8602,30697,30717,Thread-2,4,76,72,1,0,0,0
8603,30697,30717,Thread-2,6,110,104,1,0,0,0
