PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
4510,7625,7776,connection,1,1,0,1,0,0,0
4536,7625,8110,connection,1,1,0,1,0,0,0
4555,7625,7773,connection,1,1,0,1,0,0,0
4579,7625,8107,connection,1,1,0,1,0,0,0
4616,7625,8107,connection,1,1,0,1,0,0,0
4631,7625,7770,connection,1,1,0,1,0,0,0
4686,7625,8108,connection,1,1,0,1,0,0,0
4758,7625,7775,connection,1,1,0,1,0,0,0
4821,7625,7781,connection,1,1,0,1,0,0,0
4841,7625,8108,connection,1,1,0,1,0,0,0
4846,7625,8106,connection,1,1,0,1,0,0,0
4919,7625,7769,connection,1,1,0,1,0,0,0
4921,7625,8109,connection,1,1,0,1,0,0,0
4953,7625,7781,connection,1,1,0,1,0,0,0
5056,7625,8108,connection,1,1,0,1,0,0,0
5102,7625,7770,connection,1,1,0,1,0,0,0
5140,7625,8115,connection,1,1,0,1,0,0,0
5147,7625,7767,connection,1,1,0,1,0,0,0
5210,7625,8115,connection,1,1,0,1,0,0,0
5250,7625,7767,connection,1,1,0,1,0,0,0
5274,7625,8106,connection,1,1,0,1,0,0,0
5315,7625,8113,connection,1,1,0,1,0,0,0
5480,7625,7777,connection,1,1,0,1,0,0,0
5525,7625,8110,connection,1,1,0,1,0,0,0
